action,frame_number,input_number,x_inputs,y_inputs
band-stretching,2061,7,189.82895402736372,603.3822010049217
band-stretching,2061,8,180.67294402525926,753.0508582467311
band-stretching,2061,9,208.18949229839606,563.1096826057524
band-stretching,2061,10,177.69255396066526,782.0830398309427
band-stretching,2061,11,198.43515478126218,521.1282289074697
band-stretching,2061,12,343.0007176392617,693.4652016704479
band-stretching,2061,13,339.0358650535552,621.2718554458797
band-stretching,2061,14,500.44869448044096,681.5050364247902
band-stretching,2061,15,494.9838271650296,624.258252753586
band-stretching,2061,16,630.213736747075,692.4421114180816
band-stretching,2061,17,635.1175642079685,619.6575934881349
band-stretching,2062,1,117.27299006405221,640.2591870298244
band-stretching,2062,2,108.24061934726413,650.3016018178852
band-stretching,2062,3,109.19051507640314,629.17802082571
band-stretching,2062,4,122.49545056347047,669.343529492035
band-stretching,2062,5,123.62055779826129,615.1385712456089
band-stretching,2062,6,187.82409152111632,693.0046049381586
band-stretching,2062,7,191.75528309794967,604.0649935791587
band-stretching,2062,8,186.01937213321003,739.6061512383513
band-stretching,2062,9,207.7744732865348,561.9110321831089
band-stretching,2062,10,179.44697037483883,783.188775678243
band-stretching,2062,11,198.3472155863303,521.3421140100508
band-stretching,2062,12,340.4529051972494,690.4534652435993
band-stretching,2062,13,340.2150049090551,621.7527504175739
band-stretching,2062,14,500.51674285973326,681.4509614680914
band-stretching,2062,15,500.61534458324417,625.434004272175
band-stretching,2062,16,630.6070327229705,692.1581268906128
band-stretching,2062,17,635.2303569227581,619.3401828024371
band-stretching,2063,1,117.16235252094665,640.5584112877589
band-stretching,2063,2,108.28738028728681,650.4510031111254
band-stretching,2063,3,109.10929853145689,629.6318546149249
band-stretching,2063,4,122.73554411741301,669.3559547442184
band-stretching,2063,5,123.45957418751287,615.3163174369389
band-stretching,2063,6,187.95953687120243,691.8579949670058
band-stretching,2063,7,192.2556112146576,603.3618249826186
band-stretching,2063,8,187.77137195518378,735.4203773754635
band-stretching,2063,9,208.32237231086594,562.8066451990633
band-stretching,2063,10,181.1495712428417,779.1512206268906
band-stretching,2063,11,195.90720125111065,518.3441614751049
band-stretching,2063,12,339.3417003912006,690.1750868023792
band-stretching,2063,13,339.1971391315434,621.981480856783
band-stretching,2063,14,499.26581926385506,681.4952155298595
band-stretching,2063,15,494.44859603903,624.8891456717164
band-stretching,2063,16,631.0642343486728,691.8180224190086
band-stretching,2063,17,628.25450521567,620.8267273854502
band-stretching,2064,1,117.17131034015121,640.8790213162782
band-stretching,2064,2,108.35536176387876,651.1260695684524
band-stretching,2064,3,109.13028693232225,629.843999667618
band-stretching,2064,4,121.12264381863704,667.54742874753
band-stretching,2064,5,123.53132530984865,615.0048608951137
band-stretching,2064,6,188.41524592385048,690.1773478666569
band-stretching,2064,7,191.75981758619645,603.0231151238352
band-stretching,2064,8,192.4632864223274,730.0470580578223
band-stretching,2064,9,207.73070675572808,564.2561563079381
band-stretching,2064,10,180.65539408986677,779.5050101239266
band-stretching,2064,11,196.83444696392002,517.1297724632245
band-stretching,2064,12,340.80608383792446,691.1119147486095
band-stretching,2064,13,340.48091671503204,621.9409346450223
band-stretching,2064,14,499.8097165513799,681.5929422966676
band-stretching,2064,15,499.8643043930752,625.5028667941306
band-stretching,2064,16,631.2028705528143,691.8653010800888
band-stretching,2064,17,635.3002204842111,618.3354650373853
band-stretching,2065,1,116.56298718075482,640.9284519311695
band-stretching,2065,2,108.2136516068415,651.6441167731662
band-stretching,2065,3,109.02825745729402,629.7103245755269
band-stretching,2065,4,120.3540179798904,668.1037787289288
band-stretching,2065,5,122.35570344118074,615.6304860170887
band-stretching,2065,6,188.80744050511376,690.4072581521242
band-stretching,2065,7,190.62799023854419,604.9520993139668
band-stretching,2065,8,195.27724732969074,727.9609150108557
band-stretching,2065,9,208.63540242680565,571.8277670795521
band-stretching,2065,10,180.99019139219752,780.8856358405299
band-stretching,2065,11,197.53827384705352,515.4656100961773
band-stretching,2065,12,341.7821118570399,691.1142063066421
band-stretching,2065,13,339.1463985522478,623.1885519332945
band-stretching,2065,14,499.5615818166534,681.4855795033177
band-stretching,2065,15,500.42999791371506,625.3197098671692
band-stretching,2065,16,631.0046685651338,691.6292908524835
band-stretching,2065,17,635.3669517612325,618.7461382518235
band-stretching,2066,1,116.82598193376306,640.882826246013
band-stretching,2066,2,107.83360188943172,651.8128227573368
band-stretching,2066,3,108.87830064961385,629.4442370233826
band-stretching,2066,4,120.8900176536359,668.4905872449198
band-stretching,2066,5,123.0686700426755,615.7155054644809
band-stretching,2066,6,186.63944731142254,691.3567614946209
band-stretching,2066,7,191.98545108721095,603.9025242825581
band-stretching,2066,8,187.78611816744865,733.2125266058011
band-stretching,2066,9,209.26995328990498,572.9651317253977
band-stretching,2066,10,182.65185447407165,783.2752627418155
band-stretching,2066,11,200.7702209218696,511.9131629342311
band-stretching,2066,12,342.0275747693362,691.6446139643101
band-stretching,2066,13,339.6443215421764,623.1685748610247
band-stretching,2066,14,498.77670100261037,681.4857929596019
band-stretching,2066,15,500.99027874400315,625.6208147321429
band-stretching,2066,16,631.1156808585962,691.519597192745
band-stretching,2066,17,635.1986045678677,618.7325747249463
band-stretching,2067,1,116.73546662773735,641.5073248858009
band-stretching,2067,2,107.72683898883454,652.4363895508575
band-stretching,2067,3,108.68740391301381,629.5827139289373
band-stretching,2067,4,120.78301380808244,669.4084294934835
band-stretching,2067,5,122.84978535899508,616.6136423151164
band-stretching,2067,6,185.25652992576568,692.3259130592554
band-stretching,2067,7,190.15257560264385,605.6725576312908
band-stretching,2067,8,189.6660640467883,733.002363647175
band-stretching,2067,9,208.60189494742764,565.2688520016101
band-stretching,2067,10,182.82548531414565,784.470262490242
band-stretching,2067,11,197.07080729956766,509.2234155444965
band-stretching,2067,12,344.62056343829914,694.3772755964578
band-stretching,2067,13,340.25916069126,623.4773786769632
band-stretching,2067,14,493.18091319768007,683.7559005415691
band-stretching,2067,15,500.70744317381457,625.3097650913593
band-stretching,2067,16,626.0075058851097,688.1362445721117
band-stretching,2067,17,635.9231908113054,618.5397560423376
band-stretching,2068,1,116.0727584775377,641.8694339368047
band-stretching,2068,2,107.28408120376227,652.6527851471019
band-stretching,2068,3,107.88938802753506,630.3165394695916
band-stretching,2068,4,120.00375115425015,668.8477379637337
band-stretching,2068,5,121.25505354797956,616.9626504866803
band-stretching,2068,6,187.25621259162892,694.7370080404409
band-stretching,2068,7,190.1816618492137,604.2280274866895
band-stretching,2068,8,189.82380585267043,735.3689896809134
band-stretching,2068,9,206.05472724745243,562.7096903054254
band-stretching,2068,10,177.69110448152117,792.6196689293033
band-stretching,2068,11,195.9457114929961,506.87174860338604
band-stretching,2068,12,343.30881243109206,692.9229903090848
band-stretching,2068,13,339.0314575703233,619.5727148361266
band-stretching,2068,14,498.887060459047,681.3491047033567
band-stretching,2068,15,496.3258734291701,624.2554358929791
band-stretching,2068,16,631.1912499585198,691.2858739967554
band-stretching,2068,17,635.5668236974539,618.767673513277
band-stretching,2069,1,115.18336016989615,642.3273989151085
band-stretching,2069,2,106.6656878784857,652.6082768912989
band-stretching,2069,3,107.23551222421591,630.3856726236216
band-stretching,2069,4,120.69336466584225,670.4530410707043
band-stretching,2069,5,121.02214120132086,617.6299815360314
band-stretching,2069,6,184.69472057115024,691.7503272361071
band-stretching,2069,7,189.62401605677505,607.7372347424498
band-stretching,2069,8,190.04374764663336,738.1546656588481
band-stretching,2069,9,204.91188091643144,557.1916947971555
band-stretching,2069,10,179.90815711583576,796.6102255851752
band-stretching,2069,11,193.22269064047467,500.4100476159982
band-stretching,2069,12,345.11651672701896,694.8358992875134
band-stretching,2069,13,340.10178839780093,621.8365516632819
band-stretching,2069,14,492.6507714386621,684.0199211888905
band-stretching,2069,15,495.76383360546606,624.5840804303278
band-stretching,2069,16,625.7821052117421,687.8394812554889
band-stretching,2069,17,635.629931276615,619.0154376539934
band-stretching,2070,1,114.51895516722279,641.8186880405018
band-stretching,2070,2,105.79551374035967,652.5496092892363
band-stretching,2070,3,106.34261259589546,630.1338933130245
band-stretching,2070,4,119.92344077185685,670.534101928425
band-stretching,2070,5,121.08050940271555,617.6315152766089
band-stretching,2070,6,183.40245896338095,696.0217771150468
band-stretching,2070,7,189.35881446700816,604.7412726397072
band-stretching,2070,8,188.804124892998,745.898865841963
band-stretching,2070,9,204.27169683406157,561.8229721748298
band-stretching,2070,10,175.83222557205434,799.2850179620128
band-stretching,2070,11,195.780474679976,509.10589451905247
band-stretching,2070,12,341.04359937607,691.9155009475934
band-stretching,2070,13,338.0919731870273,619.2566137142613
band-stretching,2070,14,499.73488647630245,681.1858011166813
band-stretching,2070,15,495.0405111326093,624.9269865156616
band-stretching,2070,16,631.1765846961414,691.4258975074405
band-stretching,2070,17,628.1276176971139,621.2372057257361
band-stretching,2071,1,113.78519432554629,642.6718041973129
band-stretching,2071,2,105.35030698313297,652.6902036048955
band-stretching,2071,3,105.61092657123623,630.5847577728581
band-stretching,2071,4,117.74077564932603,671.946571939723
band-stretching,2071,5,121.3562337634633,619.1488130496499
band-stretching,2071,6,182.6022760018231,691.9149935124536
band-stretching,2071,7,188.49020623301004,606.7119861039959
band-stretching,2071,8,186.05052593511616,746.9596277932279
band-stretching,2071,9,205.21703246562393,555.8954281475653
band-stretching,2071,10,174.53648073828666,802.8377788463298
band-stretching,2071,11,191.69687383755235,495.0708884507953
band-stretching,2071,12,341.9570369429463,692.6476255084833
band-stretching,2071,13,340.1770613163751,621.6129738348336
band-stretching,2071,14,499.4073279985277,681.1970857118462
band-stretching,2071,15,494.51540159947666,624.8120250597677
band-stretching,2071,16,631.1678287754773,691.3435510282494
band-stretching,2071,17,627.9586629034246,621.0815136661574
band-stretching,2072,1,113.55435739112463,643.1241321191483
band-stretching,2072,2,105.10327745244507,653.1785182074399
band-stretching,2072,3,104.98767577659406,631.3307770037446
band-stretching,2072,4,116.79240296849265,671.8813581563456
band-stretching,2072,5,119.23653289117694,618.7613908468421
band-stretching,2072,6,182.650019768703,692.9418097204942
band-stretching,2072,7,185.63224549101724,606.9234412354849
band-stretching,2072,8,186.17130887987875,744.5811835236144
band-stretching,2072,9,203.8027903309477,555.0199124219359
band-stretching,2072,10,173.7223363021872,805.948355300272
band-stretching,2072,11,190.29032540552825,491.69068049863387
band-stretching,2072,12,341.0909702972962,692.220470895998
band-stretching,2072,13,339.72534095034024,621.6155155369493
band-stretching,2072,14,499.30183910629125,681.619408970043
band-stretching,2072,15,495.29052819028476,624.3461052613925
band-stretching,2072,16,631.4939977722591,691.2170858033274
band-stretching,2072,17,628.0058081173203,620.8236896833529
band-stretching,2073,1,112.5132150094486,643.7566109507648
band-stretching,2073,2,104.63100962433835,653.6557410639957
band-stretching,2073,3,104.51434798115004,631.5565298945526
band-stretching,2073,4,116.95824452478247,671.997585073288
band-stretching,2073,5,119.8388005228876,619.2748570795826
band-stretching,2073,6,183.187112742092,694.7650084543935
band-stretching,2073,7,185.68593812220305,607.8465748652176
band-stretching,2073,8,187.12956316097433,749.3886650139051
band-stretching,2073,9,203.53081394994473,552.15260561512
band-stretching,2073,10,174.67447648597326,812.7381628961139
band-stretching,2073,11,187.29872937672016,482.9219620977874
band-stretching,2073,12,340.6480534695058,692.2374621115096
band-stretching,2073,13,338.7136826005954,621.7319878631043
band-stretching,2073,14,499.5717695979569,681.627971997585
band-stretching,2073,15,494.7542228116738,624.6995698093531
band-stretching,2073,16,625.8053044968603,687.8376725946526
band-stretching,2073,17,627.6390308480653,620.5238119537806
band-stretching,2074,1,112.88471731167395,643.0137054181304
band-stretching,2074,2,104.62190466681069,652.9897749675241
band-stretching,2074,3,104.46769418068303,630.8868060383734
band-stretching,2074,4,116.83721587330558,672.1222172781046
band-stretching,2074,5,119.92694923517277,619.2499012764686
band-stretching,2074,6,183.50789666671858,694.0597641384295
band-stretching,2074,7,182.64924264979263,605.4141661787665
band-stretching,2074,8,187.08801777452106,754.4799013755733
band-stretching,2074,9,194.33361164574484,550.0944124768248
band-stretching,2074,10,170.4364999355787,825.2984623905274
band-stretching,2074,11,186.27861509706707,479.9987545504782
band-stretching,2074,12,341.048197329623,692.5979678580577
band-stretching,2074,13,361.33611692304254,621.1869744115468
band-stretching,2074,14,499.22593382625075,681.4280778109144
band-stretching,2074,15,501.63805021161676,627.6843947828235
band-stretching,2074,16,625.7892821334436,687.8415338663642
band-stretching,2074,17,635.407455275029,618.5907930587066
band-stretching,2075,1,111.5172170402273,643.4522570715018
band-stretching,2075,2,103.68201981966439,653.5180303140323
band-stretching,2075,3,104.08700829240055,631.0637679684451
band-stretching,2075,4,115.89210118731579,673.0491841872347
band-stretching,2075,5,120.00838101158195,619.2989480988668
band-stretching,2075,6,183.52640704870555,695.6227520385075
band-stretching,2075,7,184.3885638148378,607.285550405605
band-stretching,2075,8,187.61268160710222,752.9830782530738
band-stretching,2075,9,196.33535234342833,539.6123729172765
band-stretching,2075,10,173.046896163369,821.4184713251976
band-stretching,2075,11,180.60138623029945,470.85188973610707
band-stretching,2075,12,341.8321388868948,689.8102449868267
band-stretching,2075,13,338.9255810709833,624.26654747182
band-stretching,2075,14,498.7356163162464,681.3768978550693
band-stretching,2075,15,495.43943217326466,625.4218143936622
band-stretching,2075,16,625.5247359996695,688.0326115461553
band-stretching,2075,17,634.9029317742082,618.6843893511234
band-stretching,2076,1,110.93436508998792,642.2304004249305
band-stretching,2076,2,102.77610821135332,652.5708886890277
band-stretching,2076,3,102.91011741521785,630.7150147056133
band-stretching,2076,4,116.39424952323162,672.9464108231103
band-stretching,2076,5,116.91789814900095,617.435803022541
band-stretching,2076,6,183.25488017766057,695.6656920100263
band-stretching,2076,7,182.22583522082368,606.1901984114278
band-stretching,2076,8,188.15845526537848,752.476532196831
band-stretching,2076,9,200.3084865786993,544.0846187523061
band-stretching,2076,10,168.4689491367208,831.1236729499049
band-stretching,2076,11,180.54324564093855,466.34536350080504
band-stretching,2076,12,340.85616896122735,690.1699969658714
band-stretching,2076,13,348.00288397462293,620.4299917228514
band-stretching,2076,14,498.81228419183526,681.7279286202186
band-stretching,2076,15,494.3364194957294,625.6416800839188
band-stretching,2076,16,624.9680807719449,687.7709160476435
band-stretching,2076,17,627.6702794089562,620.7019419376037
band-stretching,2077,1,109.58224157685216,642.5655525201564
band-stretching,2077,2,101.69375394485199,652.6083457404799
band-stretching,2077,3,101.308355344648,630.9253901675937
band-stretching,2077,4,115.23489739131001,672.295550093997
band-stretching,2077,5,117.78369623149814,619.1695707203539
band-stretching,2077,6,180.55889087311934,694.8052792694306
band-stretching,2077,7,181.99367475575778,608.0911958859732
band-stretching,2077,8,184.616021567674,766.047643442623
band-stretching,2077,9,190.3894988971345,542.4648245008173
band-stretching,2077,10,163.62365225317077,837.798346133087
band-stretching,2077,11,177.41385016791864,460.6567001640564
band-stretching,2077,12,338.6179303130892,692.868812912428
band-stretching,2077,13,347.6231147247611,620.865966415703
band-stretching,2077,14,496.73781787803534,692.7581296350508
band-stretching,2077,15,497.48857474360153,627.3384814891473
band-stretching,2077,16,627.792431835328,688.342252518403
band-stretching,2077,17,634.1080876957527,618.203208381361
band-stretching,2078,1,107.27969895784798,643.8453234777518
band-stretching,2078,2,100.10806233145493,653.173840036623
band-stretching,2078,3,99.85945975400207,631.766094889704
band-stretching,2078,4,113.78677177693741,672.4360815162867
band-stretching,2078,5,116.88679910731216,619.7523840398736
band-stretching,2078,6,178.88238824852297,697.793117407055
band-stretching,2078,7,183.99401597275647,607.4382907277807
band-stretching,2078,8,183.25924718594914,757.0734714624195
band-stretching,2078,9,196.8812769494341,546.1372212299046
band-stretching,2078,10,162.58820320796042,841.3450661866949
band-stretching,2078,11,177.9594276417641,473.8986970780884
band-stretching,2078,12,339.49347547618424,691.9691647150663
band-stretching,2078,13,335.0829963842807,622.4887949744767
band-stretching,2078,14,497.53289528263423,691.4224536189988
band-stretching,2078,15,494.5132873789117,624.9436989991949
band-stretching,2078,16,627.3913775270755,688.0762874773012
band-stretching,2078,17,627.3835930050494,620.275140385624
band-stretching,2079,1,106.65821620396206,644.7881741788032
band-stretching,2079,2,99.75714243070097,653.5503829967967
band-stretching,2079,3,99.1323435885235,632.323504529085
band-stretching,2079,4,113.84744895480046,672.4412629531753
band-stretching,2079,5,115.99096433134251,619.5375526779616
band-stretching,2079,6,176.3667005308789,695.5809098421644
band-stretching,2079,7,182.5601734896804,606.2200509636408
band-stretching,2079,8,180.74196094613467,760.606903862339
band-stretching,2079,9,199.62574571247075,543.473830666047
band-stretching,2079,10,161.4291932083532,846.030025318393
band-stretching,2079,11,178.74447297454708,461.3661716767906
band-stretching,2079,12,339.28530117675103,691.2188144180571
band-stretching,2079,13,347.9579786917042,620.2863990134508
band-stretching,2079,14,498.27582524652786,681.5074435255659
band-stretching,2079,15,496.4756878602852,626.752471328247
band-stretching,2079,16,628.00975180532,689.5172952954235
band-stretching,2079,17,626.7467688191449,618.8394639121658
band-stretching,2080,1,106.10254761250108,644.9917180867608
band-stretching,2080,2,99.09260576541811,653.4706128825442
band-stretching,2080,3,99.04492175860148,631.8155124018101
band-stretching,2080,4,113.71426722543745,672.942032348728
band-stretching,2080,5,115.64071750508599,618.9761721799375
band-stretching,2080,6,178.053757592147,696.1123197437914
band-stretching,2080,7,181.0313920273695,605.5633749801791
band-stretching,2080,8,179.48422446495616,764.5040331326082
band-stretching,2080,9,189.12829776081398,540.1315121795868
band-stretching,2080,10,163.8799443555771,849.1899372133587
band-stretching,2080,11,177.43624376357843,461.4076736771809
band-stretching,2080,12,337.46164749134925,690.4898345256391
band-stretching,2080,13,336.948762700561,621.2978768627872
band-stretching,2080,14,497.8784253494749,681.6351361241218
band-stretching,2080,15,493.7095492888092,623.9390669978288
band-stretching,2080,16,624.9866592470717,686.8096128131708
band-stretching,2080,17,626.7782630867501,618.1414246987217
band-stretching,2081,1,104.18913038362247,642.4753753400054
band-stretching,2081,2,97.5197523278436,652.5233667926059
band-stretching,2081,3,98.11830364550036,631.263909916874
band-stretching,2081,4,111.58374382950231,671.9535560816364
band-stretching,2081,5,115.19826209164856,617.95389334733
band-stretching,2081,6,175.1736934836463,696.2464598656445
band-stretching,2081,7,177.530748470481,604.8349928130032
band-stretching,2081,8,183.91372654209852,754.7822300406939
band-stretching,2081,9,189.4307189179525,541.5003708802938
band-stretching,2081,10,161.96009875335906,852.1606016494072
band-stretching,2081,11,177.7935079926426,460.0531296502976
band-stretching,2081,12,336.3509507053603,690.4146636081431
band-stretching,2081,13,335.94909826694015,620.5704800250659
band-stretching,2081,14,496.76284210691836,681.1859059389637
band-stretching,2081,15,493.40055214383233,622.6779501183157
band-stretching,2081,16,630.3804573238971,688.419886044838
band-stretching,2081,17,625.8931056008095,617.2571572654421
band-stretching,2082,1,103.25851144142521,641.3928422771517
band-stretching,2082,2,96.01982822034627,651.8480613881214
band-stretching,2082,3,96.38488652471365,630.6321917615022
band-stretching,2082,4,110.0921527687951,669.6714083502574
band-stretching,2082,5,112.98454721162454,615.6150299715493
band-stretching,2082,6,178.39003627740064,696.644703539715
band-stretching,2082,7,178.8183192704157,602.1480844394943
band-stretching,2082,8,181.24210648662338,752.7395009287254
band-stretching,2082,9,199.48822233118065,539.6053979473129
band-stretching,2082,10,161.33198477524164,853.1808059537532
band-stretching,2082,11,185.51793091836154,461.72102369059814
band-stretching,2082,12,337.3597193227231,689.8300868919546
band-stretching,2082,13,336.9226244583871,619.832585473995
band-stretching,2082,14,498.40798760254074,680.990442876049
band-stretching,2082,15,495.9937132479579,621.7209074331577
band-stretching,2082,16,624.524993473217,684.4723246304156
band-stretching,2082,17,625.8571790888307,616.645233368706
band-stretching,2083,1,102.43290354904619,640.2496289648552
band-stretching,2083,2,94.649548391694,650.6987834516491
band-stretching,2083,3,95.15537054297332,629.5397129699088
band-stretching,2083,4,109.20234780701784,669.0757819361095
band-stretching,2083,5,111.75459544718183,613.9626891756318
band-stretching,2083,6,175.27294152652672,698.2952771272444
band-stretching,2083,7,178.91527533035173,601.9969483374805
band-stretching,2083,8,179.90514292300327,763.7135075517784
band-stretching,2083,9,198.61896340294783,525.2668977807408
band-stretching,2083,10,162.98728900544356,855.8368582208113
band-stretching,2083,11,182.11537291041358,443.5779713877098
band-stretching,2083,12,340.03307765796677,691.1009253234625
band-stretching,2083,13,336.0459838528574,619.429788701149
band-stretching,2083,14,500.5408540215142,680.9711384233509
band-stretching,2083,15,494.28067930859106,621.323307939659
band-stretching,2083,16,629.2533425319211,686.7297887392662
band-stretching,2083,17,626.3394366091068,615.4997702486156
band-stretching,2084,1,100.25036032752091,639.4214103484321
band-stretching,2084,2,92.91909362009925,649.7387209318282
band-stretching,2084,3,92.87205554575927,628.2370750314086
band-stretching,2084,4,108.29615168366452,668.3111634206065
band-stretching,2084,5,110.26856590408558,613.639564960846
band-stretching,2084,6,173.20219685399746,696.175775341835
band-stretching,2084,7,181.55295738400105,601.4888861698624
band-stretching,2084,8,179.4237558520948,765.3128687838481
band-stretching,2084,9,189.26009941365615,521.4504683268991
band-stretching,2084,10,163.47029888348837,855.2895887078577
band-stretching,2084,11,182.12312219543034,432.1892667319233
band-stretching,2084,12,336.32538619550684,689.1921670691843
band-stretching,2084,13,346.6553654981552,617.4043201264881
band-stretching,2084,14,495.8354616363568,680.3427688634367
band-stretching,2084,15,493.7960466234099,620.4657511297936
band-stretching,2084,16,624.9533193220543,680.4373881260368
band-stretching,2084,17,626.328937885004,614.6475665221262
band-stretching,2085,1,99.9238018189323,638.9449424654315
band-stretching,2085,2,92.058193243823,649.9912544863937
band-stretching,2085,3,93.35483043104534,626.2194340606857
band-stretching,2085,4,108.07259690579693,669.3882933712675
band-stretching,2085,5,109.79536120008662,613.0997406887319
band-stretching,2085,6,174.01503109237524,695.3333429579247
band-stretching,2085,7,180.4721378321125,601.1861537007221
band-stretching,2085,8,175.99384059191743,764.9406539118913
band-stretching,2085,9,189.6587118923912,520.9096901720153
band-stretching,2085,10,165.39342343228535,857.193431035324
band-stretching,2085,11,183.84204113202352,430.11482804571625
band-stretching,2085,12,335.4617142379697,686.3340023139042
band-stretching,2085,13,346.6369527322079,616.0391609376525
band-stretching,2085,14,494.8083906663109,679.6203546576161
band-stretching,2085,15,493.7796271293735,619.4425836901103
band-stretching,2085,16,625.1111506489874,679.0368695225593
band-stretching,2085,17,626.2701263639368,613.9774086064049
band-stretching,2086,1,99.28120923935127,638.0988107483244
band-stretching,2086,2,91.88589331511817,650.1057790239558
band-stretching,2086,3,92.11352249124344,625.9681531323947
band-stretching,2086,4,106.84231481671168,667.9276339361949
band-stretching,2086,5,107.2577782047605,611.0168795321343
band-stretching,2086,6,174.6340265419546,693.2238998234411
band-stretching,2086,7,178.96546497424333,598.7254039279005
band-stretching,2086,8,178.4747431909823,760.9401167453406
band-stretching,2086,9,190.49017579479457,530.7934846662154
band-stretching,2086,10,167.7669702918784,857.6317906733326
band-stretching,2086,11,185.27140327696992,441.2436534872658
band-stretching,2086,12,336.93626879984396,685.0952041232892
band-stretching,2086,13,337.7060984110204,615.1048870816256
band-stretching,2086,14,495.60517364335294,671.9170546996975
band-stretching,2086,15,494.062310799481,618.9666390698185
band-stretching,2086,16,625.531785306256,678.1210715467347
band-stretching,2086,17,623.6428231571319,611.0091431712285
band-stretching,2087,1,98.60605313939956,636.0479922149444
band-stretching,2087,2,89.132601966805,648.4984722628806
band-stretching,2087,3,89.43666164488138,625.2712978151606
band-stretching,2087,4,106.68747863557897,667.8858517744316
band-stretching,2087,5,108.09552619923501,611.0347665016955
band-stretching,2087,6,175.5140185918292,682.2855193162691
band-stretching,2087,7,176.29158248848458,595.3876108829162
band-stretching,2087,8,178.5390602566829,732.1757644307884
band-stretching,2087,9,189.60190792850912,515.846173109997
band-stretching,2087,10,172.79682125033352,807.088915119871
band-stretching,2087,11,186.7051667148627,427.07988753903203
band-stretching,2087,12,339.01468380148964,684.8033943742072
band-stretching,2087,13,332.597379406679,611.7949729520394
band-stretching,2087,14,498.3318830429268,673.7177461837066
band-stretching,2087,15,494.55669366040274,617.358809150261
band-stretching,2087,16,624.4364971525957,677.09639323679
band-stretching,2087,17,623.3073055644968,609.7698445733314
band-stretching,2088,1,98.63478963484215,635.5015317394248
band-stretching,2088,2,88.47919733944283,647.2380686513527
band-stretching,2088,3,88.56792174827375,624.2063247478167
band-stretching,2088,4,104.77784748050938,664.9307648824771
band-stretching,2088,5,107.55832275305971,609.05243610796
band-stretching,2088,6,176.43684396466006,679.8165028770858
band-stretching,2088,7,177.51065087549895,593.5431975484546
band-stretching,2088,8,183.08566491580703,732.8368749923766
band-stretching,2088,9,189.9917854383154,512.2574364738852
band-stretching,2088,10,175.75131593729355,835.5660517600995
band-stretching,2088,11,187.40902740647823,427.5071660323966
band-stretching,2088,12,338.71502065460163,683.2584168481045
band-stretching,2088,13,338.467125436304,610.8012641471964
band-stretching,2088,14,495.38187383530703,669.4295819153738
band-stretching,2088,15,494.75166003350245,616.7873923951624
band-stretching,2088,16,626.8797780538233,676.3559557924413
band-stretching,2088,17,622.76849060548,609.4284688933207
band-stretching,2089,1,98.17979794104123,634.9572148795802
band-stretching,2089,2,88.19798029080839,645.9985032331003
band-stretching,2089,3,88.90983454562755,623.1785147828482
band-stretching,2089,4,104.06063243850095,663.9159279554548
band-stretching,2089,5,107.29925168866754,608.1157865382842
band-stretching,2089,6,177.2886573590452,681.08195939909
band-stretching,2089,7,177.92410134938487,591.4265217807124
band-stretching,2089,8,182.0932878766741,732.0733704518565
band-stretching,2089,9,189.83898443256436,512.8500168477996
band-stretching,2089,10,176.07208523439468,834.2019555645004
band-stretching,2089,11,187.33315688727137,422.64641385819186
band-stretching,2089,12,337.86639918566743,681.9276017271662
band-stretching,2089,13,339.25514782020684,609.2732580633111
band-stretching,2089,14,499.73919586731887,671.8606707939964
band-stretching,2089,15,494.0430142512434,616.2384809840945
band-stretching,2089,16,627.0295562955774,676.0205883350715
band-stretching,2089,17,619.4279362523771,607.6677766393443
band-stretching,2090,1,98.61400170398981,634.2913484833931
band-stretching,2090,2,88.63635202055995,645.3799054922301
band-stretching,2090,3,89.35532700833599,622.8785090926659
band-stretching,2090,4,103.15582746275585,663.5395502094921
band-stretching,2090,5,106.31921617399472,607.2039924758566
band-stretching,2090,6,175.80962096727174,678.8134131926656
band-stretching,2090,7,178.24872206054349,591.2091326508831
band-stretching,2090,8,179.41655988336106,739.8943667743097
band-stretching,2090,9,189.14334872559272,512.7018000463505
band-stretching,2090,10,177.42021163855776,834.5512901145346
band-stretching,2090,11,187.9948195934957,421.6318675747707
band-stretching,2090,12,336.06744985805307,682.4185359338408
band-stretching,2090,13,336.5698962800215,608.9779496323215
band-stretching,2090,14,495.65220582501735,669.1365140606704
band-stretching,2090,15,495.2586186973794,614.5480134652798
band-stretching,2090,16,626.9624688390554,675.7818927511771
band-stretching,2090,17,626.4107582208684,608.5761765443563
band-stretching,2091,1,98.251384782725,633.9718601724117
band-stretching,2091,2,88.6885680305809,644.8749665521626
band-stretching,2091,3,88.99688043475317,622.7699001648759
band-stretching,2091,4,102.60901716975663,663.0114036161019
band-stretching,2091,5,106.10401232927087,606.701597501113
band-stretching,2091,6,175.47396878428995,680.541480464176
band-stretching,2091,7,178.22927313604896,591.8013777126101
band-stretching,2091,8,182.8095991370086,732.0692428362546
band-stretching,2091,9,188.48908698178528,513.7383666325137
band-stretching,2091,10,178.09979831626777,833.9306126042886
band-stretching,2091,11,188.41175603139087,420.26189466084844
band-stretching,2091,12,338.6943562913701,683.6631328216481
band-stretching,2091,13,337.6877027874019,608.5783264731914
band-stretching,2091,14,494.0586111515802,669.0480059371341
band-stretching,2091,15,494.53836660609994,614.4600075357691
band-stretching,2091,16,627.1452022557781,675.9642987694245
band-stretching,2091,17,626.4715849179336,607.7298084410907
